year,state,state_po,D_name,R_name,T_name,party_win,D_votes,R_votes,T_votes,overall_winner,overall_runner_up,winner_state,electoral_votes,winner_votes,loser_votes,votes_to_flip,total_electoral_votes,electoral_votes_to_win,D_electoral,R_electoral,T_electoral,totalvotes,votes_to_win
1980,CALIFORNIA,CA,Jimmy Carter,Ronald Reagan,,R,3082943,4522994,0,R,D,True,45,4522994,3082943,720026,538,270,90,448,0,7605937,
1980,COLORADO,CO,Jimmy Carter,Ronald Reagan,,R,368009,652264,0,R,D,True,7,652264,368009,142128,538,270,90,448,0,1020273,
1980,CONNECTICUT,CT,Jimmy Carter,Ronald Reagan,,R,541732,677210,0,R,D,True,8,677210,541732,67740,538,270,90,448,0,1218942,
1980,DELAWARE,DE,Jimmy Carter,Ronald Reagan,,R,105754,111252,0,R,D,True,3,111252,105754,2750,538,270,90,448,0,217006,
1980,D.C.,DC,Jimmy Carter,Ronald Reagan,,D,130231,23313,0,R,D,False,3,130231,130231,1,538,270,90,448,0,153544,
1980,FLORIDA,FL,Jimmy Carter,Ronald Reagan,,R,1419475,2046951,0,R,D,True,17,2046951,1419475,313739,538,270,90,448,0,3466426,
1980,GEORGIA,GA,Jimmy Carter,Ronald Reagan,,D,890955,654168,0,R,D,False,12,890955,890955,1,538,270,90,448,0,1545123,
1980,HAWAII,HI,Jimmy Carter,Ronald Reagan,,D,135879,130112,0,R,D,False,4,135879,135879,1,538,270,90,448,0,265991,
1980,IDAHO,ID,Jimmy Carter,Ronald Reagan,,R,110192,290699,0,R,D,True,4,290699,110192,90254,538,270,90,448,0,400891,
1980,ILLINOIS,IL,Jimmy Carter,Ronald Reagan,,R,1981413,2358049,0,R,D,True,26,2358049,1981413,188319,538,270,90,448,0,4339462,
1980,INDIANA,IN,Jimmy Carter,Ronald Reagan,,R,844197,1255656,0,R,D,True,13,1255656,844197,205730,538,270,90,448,0,2099853,
1980,IOWA,IA,Jimmy Carter,Ronald Reagan,,R,508672,676026,0,R,D,True,8,676026,508672,83678,538,270,90,448,0,1184698,
1980,KANSAS,KS,Jimmy Carter,Ronald Reagan,,R,326150,566812,0,R,D,True,7,566812,326150,120332,538,270,90,448,0,892962,
1980,KENTUCKY,KY,Jimmy Carter,Ronald Reagan,,R,617417,635274,0,R,D,True,9,635274,617417,8929,538,270,90,448,0,1252691,
1980,LOUISIANA,LA,Jimmy Carter,Ronald Reagan,,R,708453,792853,0,R,D,True,10,792853,708453,42201,538,270,90,448,0,1501306,
1980,MAINE,ME,Jimmy Carter,Ronald Reagan,,R,220974,238522,0,R,D,True,4,238522,220974,8775,538,270,90,448,0,459496,
1980,MARYLAND,MD,Jimmy Carter,Ronald Reagan,,D,726161,680606,0,R,D,False,10,726161,726161,1,538,270,90,448,0,1406767,
1980,MASSACHUSETTS,MA,Jimmy Carter,Ronald Reagan,,R,1053802,1057631,0,R,D,True,14,1057631,1053802,1915,538,270,90,448,0,2111433,
1980,MICHIGAN,MI,Jimmy Carter,Ronald Reagan,,R,1661532,1915225,0,R,D,True,21,1915225,1661532,126847,538,270,90,448,0,3576757,
1980,MINNESOTA,MN,Jimmy Carter,Ronald Reagan,,D,954173,873268,0,R,D,False,10,954173,954173,1,538,270,90,448,0,1827441,
1980,MISSISSIPPI,MS,Jimmy Carter,Ronald Reagan,,R,429281,441089,0,R,D,True,7,441089,429281,5905,538,270,90,448,0,870370,
1980,MISSOURI,MO,Jimmy Carter,Ronald Reagan,,R,931182,1074181,0,R,D,True,12,1074181,931182,71500,538,270,90,448,0,2005363,
1980,MONTANA,MT,Jimmy Carter,Ronald Reagan,,R,118032,206814,0,R,D,True,4,206814,118032,44392,538,270,90,448,0,324846,
1980,NEBRASKA,NE,Jimmy Carter,Ronald Reagan,,R,166424,419214,0,R,D,True,5,419214,166424,126396,538,270,90,448,0,585638,
1980,NEVADA,NV,Jimmy Carter,Ronald Reagan,,R,66666,155017,0,R,D,True,3,155017,66666,44176,538,270,90,448,0,221683,
1980,NEW HAMPSHIRE,NH,Jimmy Carter,Ronald Reagan,,R,108864,221705,0,R,D,True,4,221705,108864,56421,538,270,90,448,0,330569,
1980,NEW JERSEY,NJ,Jimmy Carter,Ronald Reagan,,R,1147364,1546557,0,R,D,True,17,1546557,1147364,199597,538,270,90,448,0,2693921,
1980,NEW MEXICO,NM,Jimmy Carter,Ronald Reagan,,R,167826,250779,0,R,D,True,4,250779,167826,41477,538,270,90,448,0,418605,
1980,NEW YORK,NY,Jimmy Carter,Ronald Reagan,,D,2728372,2637700,0,R,D,False,41,2728372,2728372,1,538,270,90,448,0,5366072,
1980,NORTH CAROLINA,NC,Jimmy Carter,Ronald Reagan,,R,875635,915018,0,R,D,True,13,915018,875635,19692,538,270,90,448,0,1790653,
1980,NORTH DAKOTA,ND,Jimmy Carter,Ronald Reagan,,R,79189,193695,0,R,D,True,3,193695,79189,57254,538,270,90,448,0,272884,
1980,OHIO,OH,Jimmy Carter,Ronald Reagan,,R,1752414,2206545,0,R,D,True,25,2206545,1752414,227066,538,270,90,448,0,3958959,
1980,OKLAHOMA,OK,Jimmy Carter,Ronald Reagan,,R,402026,695570,0,R,D,True,8,695570,402026,146773,538,270,90,448,0,1097596,
1980,OREGON,OR,Jimmy Carter,Ronald Reagan,,R,456890,571044,0,R,D,True,6,571044,456890,57078,538,270,90,448,0,1027934,
1980,PENNSYLVANIA,PA,Jimmy Carter,Ronald Reagan,,R,1937540,2261872,0,R,D,True,27,2261872,1937540,162167,538,270,90,448,0,4199412,
1980,RHODE ISLAND,RI,Jimmy Carter,Ronald Reagan,,D,198342,154793,0,R,D,False,4,198342,198342,1,538,270,90,448,0,353135,
1980,SOUTH CAROLINA,SC,Jimmy Carter,Ronald Reagan,,R,428220,439277,0,R,D,True,8,439277,428220,5529,538,270,90,448,0,867497,
1980,SOUTH DAKOTA,SD,Jimmy Carter,Ronald Reagan,,R,103855,198343,0,R,D,True,4,198343,103855,47245,538,270,90,448,0,302198,
1980,TENNESSEE,TN,Jimmy Carter,Ronald Reagan,,R,783051,787761,0,R,D,True,10,787761,783051,2356,538,270,90,448,0,1570812,
1980,TEXAS,TX,Jimmy Carter,Ronald Reagan,,R,1881147,2510705,0,R,D,True,26,2510705,1881147,314780,538,270,90,448,0,4391852,
1980,UTAH,UT,Jimmy Carter,Ronald Reagan,,R,124266,439687,0,R,D,True,4,439687,124266,157711,538,270,90,448,0,563953,
1980,VERMONT,VT,Jimmy Carter,Ronald Reagan,,R,81952,94628,0,R,D,True,3,94628,81952,6339,538,270,90,448,0,176580,
1980,VIRGINIA,VA,Jimmy Carter,Ronald Reagan,,R,752174,989609,0,R,D,True,12,989609,752174,118718,538,270,90,448,0,1741783,
1980,WASHINGTON,WA,Jimmy Carter,Ronald Reagan,,R,650193,865244,0,R,D,True,9,865244,650193,107526,538,270,90,448,0,1515437,
1980,WEST VIRGINIA,WV,Jimmy Carter,Ronald Reagan,,D,367462,334206,0,R,D,False,6,367462,367462,1,538,270,90,448,0,701668,
1980,WISCONSIN,WI,Jimmy Carter,Ronald Reagan,,R,981584,1088845,0,R,D,True,11,1088845,981584,53631,538,270,90,448,0,2070429,
1980,WYOMING,WY,Jimmy Carter,Ronald Reagan,,R,49427,110700,0,R,D,True,3,110700,49427,30637,538,270,90,448,0,160127,
1984,ALABAMA,AL,Walter Mondale,Ronald Reagan,,R,551899,872849,0,R,D,True,9,872849,551899,160476,538,270,13,525,0,1424748,
1984,ALASKA,AK,Walter Mondale,Ronald Reagan,,R,62007,138377,0,R,D,True,3,138377,62007,38186,538,270,13,525,0,200384,
1984,ARIZONA,AZ,Walter Mondale,Ronald Reagan,,R,333854,681416,0,R,D,True,7,681416,333854,173782,538,270,13,525,0,1015270,
1984,ARKANSAS,AR,Walter Mondale,Ronald Reagan,,R,338646,534774,0,R,D,True,6,534774,338646,98065,538,270,13,525,0,873420,
1984,CALIFORNIA,CA,Walter Mondale,Ronald Reagan,,R,3922519,5467009,0,R,D,True,47,5467009,3922519,772246,538,270,13,525,0,9389528,
1984,COLORADO,CO,Walter Mondale,Ronald Reagan,,R,454975,821817,0,R,D,True,8,821817,454975,183422,538,270,13,525,0,1276792,
1984,CONNECTICUT,CT,Walter Mondale,Ronald Reagan,,R,569597,890877,0,R,D,True,8,890877,569597,160641,538,270,13,525,0,1460474,
1984,DELAWARE,DE,Walter Mondale,Ronald Reagan,,R,101656,152190,0,R,D,True,3,152190,101656,25268,538,270,13,525,0,253846,
1984,D.C.,DC,Walter Mondale,Ronald Reagan,,D,180408,29009,0,R,D,False,3,180408,180408,1,538,270,13,525,0,209417,
1984,FLORIDA,FL,Walter Mondale,Ronald Reagan,,R,1448816,2730350,0,R,D,True,21,2730350,1448816,640768,538,270,13,525,0,4179166,
1984,GEORGIA,GA,Walter Mondale,Ronald Reagan,,R,706628,1068722,0,R,D,True,12,1068722,706628,181048,538,270,13,525,0,1775350,
1984,HAWAII,HI,Walter Mondale,Ronald Reagan,,R,147154,185050,0,R,D,True,4,185050,147154,18949,538,270,13,525,0,332204,
1984,IDAHO,ID,Walter Mondale,Ronald Reagan,,R,108510,297523,0,R,D,True,4,297523,108510,94507,538,270,13,525,0,406033,
1984,ILLINOIS,IL,Walter Mondale,Ronald Reagan,,R,2086499,2707103,0,R,D,True,24,2707103,2086499,310303,538,270,13,525,0,4793602,
1984,INDIANA,IN,Walter Mondale,Ronald Reagan,,R,841481,1377230,0,R,D,True,12,1377230,841481,267875,538,270,13,525,0,2218711,
1984,IOWA,IA,Walter Mondale,Ronald Reagan,,R,605620,703088,0,R,D,True,8,703088,605620,48735,538,270,13,525,0,1308708,
1984,KANSAS,KS,Walter Mondale,Ronald Reagan,,R,333149,677296,0,R,D,True,7,677296,333149,172074,538,270,13,525,0,1010445,
1984,KENTUCKY,KY,Walter Mondale,Ronald Reagan,,R,539539,821702,0,R,D,True,9,821702,539539,141082,538,270,13,525,0,1361241,
1984,LOUISIANA,LA,Walter Mondale,Ronald Reagan,,R,651586,1037299,0,R,D,True,10,1037299,651586,192857,538,270,13,525,0,1688885,
1984,MAINE,ME,Walter Mondale,Ronald Reagan,,R,214515,336500,0,R,D,True,4,336500,214515,60993,538,270,13,525,0,551015,
1984,MARYLAND,MD,Walter Mondale,Ronald Reagan,,R,787935,879918,0,R,D,True,10,879918,787935,45992,538,270,13,525,0,1667853,
1984,MASSACHUSETTS,MA,Walter Mondale,Ronald Reagan,,R,1239606,1310936,0,R,D,True,13,1310936,1239606,35666,538,270,13,525,0,2550542,
1984,MICHIGAN,MI,Walter Mondale,Ronald Reagan,,R,1529638,2251571,0,R,D,True,20,2251571,1529638,360967,538,270,13,525,0,3781209,
1984,MINNESOTA,MN,Walter Mondale,Ronald Reagan,,D,1036364,1032603,0,R,D,False,10,1036364,1036364,1,538,270,13,525,0,2068967,
1984,MISSISSIPPI,MS,Walter Mondale,Ronald Reagan,,R,352192,582377,0,R,D,True,7,582377,352192,115093,538,270,13,525,0,934569,
1984,MISSOURI,MO,Walter Mondale,Ronald Reagan,,R,848583,1274188,0,R,D,True,11,1274188,848583,212803,538,270,13,525,0,2122771,
1984,MONTANA,MT,Walter Mondale,Ronald Reagan,,R,146742,232450,0,R,D,True,4,232450,146742,42855,538,270,13,525,0,379192,
1984,NEBRASKA,NE,Walter Mondale,Ronald Reagan,,R,187866,460054,0,R,D,True,5,460054,187866,136095,538,270,13,525,0,647920,
1984,NEVADA,NV,Walter Mondale,Ronald Reagan,,R,91655,188770,0,R,D,True,4,188770,91655,48558,538,270,13,525,0,280425,
1984,NEW HAMPSHIRE,NH,Walter Mondale,Ronald Reagan,,R,120347,267050,0,R,D,True,4,267050,120347,73352,538,270,13,525,0,387397,
1984,NEW JERSEY,NJ,Walter Mondale,Ronald Reagan,,R,1261323,1933630,0,R,D,True,16,1933630,1261323,336154,538,270,13,525,0,3194953,
1984,NEW MEXICO,NM,Walter Mondale,Ronald Reagan,,R,201769,307101,0,R,D,True,5,307101,201769,52667,538,270,13,525,0,508870,
1984,NEW YORK,NY,Walter Mondale,Ronald Reagan,,R,3001285,3376519,0,R,D,True,36,3376519,3001285,187618,538,270,13,525,0,6377804,
1984,NORTH CAROLINA,NC,Walter Mondale,Ronald Reagan,,R,824287,1346481,0,R,D,True,13,1346481,824287,261098,538,270,13,525,0,2170768,
1984,NORTH DAKOTA,ND,Walter Mondale,Ronald Reagan,,R,104429,200336,0,R,D,True,3,200336,104429,47954,538,270,13,525,0,304765,
1984,OHIO,OH,Walter Mondale,Ronald Reagan,,R,1825440,2678559,0,R,D,True,23,2678559,1825440,426560,538,270,13,525,0,4503999,
1984,OKLAHOMA,OK,Walter Mondale,Ronald Reagan,,R,385080,861530,0,R,D,True,8,861530,385080,238226,538,270,13,525,0,1246610,
1984,OREGON,OR,Walter Mondale,Ronald Reagan,,R,536479,685700,0,R,D,True,7,685700,536479,74611,538,270,13,525,0,1222179,
1984,PENNSYLVANIA,PA,Walter Mondale,Ronald Reagan,,R,2228131,2584323,0,R,D,True,25,2584323,2228131,178097,538,270,13,525,0,4812454,
1984,RHODE ISLAND,RI,Walter Mondale,Ronald Reagan,,R,197106,212080,0,R,D,True,4,212080,197106,7488,538,270,13,525,0,409186,
1984,SOUTH CAROLINA,SC,Walter Mondale,Ronald Reagan,,R,344459,615539,0,R,D,True,8,615539,344459,135541,538,270,13,525,0,959998,
1984,SOUTH DAKOTA,SD,Walter Mondale,Ronald Reagan,,R,116113,200267,0,R,D,True,3,200267,116113,42078,538,270,13,525,0,316380,
1984,TENNESSEE,TN,Walter Mondale,Ronald Reagan,,R,711714,990212,0,R,D,True,11,990212,711714,139250,538,270,13,525,0,1701926,
1984,TEXAS,TX,Walter Mondale,Ronald Reagan,,R,1949276,3433428,0,R,D,True,29,3433428,1949276,742077,538,270,13,525,0,5382704,
1984,UTAH,UT,Walter Mondale,Ronald Reagan,,R,155369,469105,0,R,D,True,5,469105,155369,156869,538,270,13,525,0,624474,
1984,VERMONT,VT,Walter Mondale,Ronald Reagan,,R,95730,135865,0,R,D,True,3,135865,95730,20068,538,270,13,525,0,231595,
1984,VIRGINIA,VA,Walter Mondale,Ronald Reagan,,R,796250,1337078,0,R,D,True,12,1337078,796250,270415,538,270,13,525,0,2133328,
1984,WASHINGTON,WA,Walter Mondale,Ronald Reagan,,R,798352,1051670,0,R,D,True,10,1051670,798352,126660,538,270,13,525,0,1850022,
1984,WEST VIRGINIA,WV,Walter Mondale,Ronald Reagan,,R,328125,405483,0,R,D,True,6,405483,328125,38680,538,270,13,525,0,733608,
1984,WISCONSIN,WI,Walter Mondale,Ronald Reagan,,R,995740,1198584,0,R,D,True,11,1198584,995740,101423,538,270,13,525,0,2194324,
1984,WYOMING,WY,Walter Mondale,Ronald Reagan,,R,53370,133241,0,R,D,True,3,133241,53370,39936,538,270,13,525,0,186611,
1988,ALABAMA,AL,Michael Dukakis,George H.W. Bush,,R,549506,815576,0,R,D,True,9,815576,549506,133036,538,270,112,426,0,1365082,
1988,ALASKA,AK,Michael Dukakis,George H.W. Bush,,R,72584,119251,0,R,D,True,3,119251,72584,23334,538,270,112,426,0,191835,
1988,ARIZONA,AZ,Michael Dukakis,George H.W. Bush,,R,454029,702541,0,R,D,True,7,702541,454029,124257,538,270,112,426,0,1156570,
1988,ARKANSAS,AR,Michael Dukakis,George H.W. Bush,,R,349237,466578,0,R,D,True,6,466578,349237,58671,538,270,112,426,0,815815,
1988,CALIFORNIA,CA,Michael Dukakis,George H.W. Bush,,R,4702233,5054917,0,R,D,True,47,5054917,4702233,176343,538,270,112,426,0,9757150,
1988,COLORADO,CO,Michael Dukakis,George H.W. Bush,,R,621453,728177,0,R,D,True,8,728177,621453,53363,538,270,112,426,0,1349630,
1988,CONNECTICUT,CT,Michael Dukakis,George H.W. Bush,,R,676584,750241,0,R,D,True,8,750241,676584,36829,538,270,112,426,0,1426825,
1988,DELAWARE,DE,Michael Dukakis,George H.W. Bush,,R,108647,139639,0,R,D,True,3,139639,108647,15497,538,270,112,426,0,248286,
1988,D.C.,DC,Michael Dukakis,George H.W. Bush,,D,159407,27590,0,R,D,False,3,159407,159407,1,538,270,112,426,0,186997,
1988,FLORIDA,FL,Michael Dukakis,George H.W. Bush,,R,1656701,2618885,0,R,D,True,21,2618885,1656701,481093,538,270,112,426,0,4275586,
1988,GEORGIA,GA,Michael Dukakis,George H.W. Bush,,R,714792,1081331,0,R,D,True,12,1081331,714792,183270,538,270,112,426,0,1796123,
1988,HAWAII,HI,Michael Dukakis,George H.W. Bush,,D,192364,158625,0,R,D,False,4,192364,192364,1,538,270,112,426,0,350989,
1988,IDAHO,ID,Michael Dukakis,George H.W. Bush,,R,147272,253881,0,R,D,True,4,253881,147272,53305,538,270,112,426,0,401153,
1988,ILLINOIS,IL,Michael Dukakis,George H.W. Bush,,R,2215940,2310939,0,R,D,True,24,2310939,2215940,47500,538,270,112,426,0,4526879,
1988,INDIANA,IN,Michael Dukakis,George H.W. Bush,,R,860643,1297763,0,R,D,True,12,1297763,860643,218561,538,270,112,426,0,2158406,
1988,IOWA,IA,Michael Dukakis,George H.W. Bush,,D,670557,545355,0,R,D,False,8,670557,670557,1,538,270,112,426,0,1215912,
1988,KANSAS,KS,Michael Dukakis,George H.W. Bush,,R,422636,554049,0,R,D,True,7,554049,422636,65707,538,270,112,426,0,976685,
1988,KENTUCKY,KY,Michael Dukakis,George H.W. Bush,,R,580368,734281,0,R,D,True,9,734281,580368,76957,538,270,112,426,0,1314649,
1988,LOUISIANA,LA,Michael Dukakis,George H.W. Bush,,R,717460,883702,0,R,D,True,10,883702,717460,83122,538,270,112,426,0,1601162,
1988,MAINE,ME,Michael Dukakis,George H.W. Bush,,R,243569,307131,0,R,D,True,4,307131,243569,31782,538,270,112,426,0,550700,
1988,MARYLAND,MD,Michael Dukakis,George H.W. Bush,,R,826304,876167,0,R,D,True,10,876167,826304,24932,538,270,112,426,0,1702471,
1988,MASSACHUSETTS,MA,Michael Dukakis,George H.W. Bush,,D,1401415,1194635,0,R,D,False,13,1401415,1401415,1,538,270,112,426,0,2596050,
1988,MICHIGAN,MI,Michael Dukakis,George H.W. Bush,,R,1675783,1965486,0,R,D,True,20,1965486,1675783,144852,538,270,112,426,0,3641269,
1988,MINNESOTA,MN,Michael Dukakis,George H.W. Bush,,D,1109471,962337,0,R,D,False,10,1109471,1109471,1,538,270,112,426,0,2071808,
1988,MISSISSIPPI,MS,Michael Dukakis,George H.W. Bush,,R,363921,557890,0,R,D,True,7,557890,363921,96985,538,270,112,426,0,921811,
1988,MISSOURI,MO,Michael Dukakis,George H.W. Bush,,R,1001619,1084953,0,R,D,True,11,1084953,1001619,41668,538,270,112,426,0,2086572,
1988,MONTANA,MT,Michael Dukakis,George H.W. Bush,,R,168936,190412,0,R,D,True,4,190412,168936,10739,538,270,112,426,0,359348,
1988,NEBRASKA,NE,Michael Dukakis,George H.W. Bush,,R,259235,397956,0,R,D,True,5,397956,259235,69361,538,270,112,426,0,657191,
1988,NEVADA,NV,Michael Dukakis,George H.W. Bush,,R,132738,206040,0,R,D,True,4,206040,132738,36652,538,270,112,426,0,338778,
1988,NEW HAMPSHIRE,NH,Michael Dukakis,George H.W. Bush,,R,163696,281537,0,R,D,True,4,281537,163696,58921,538,270,112,426,0,445233,
1988,NEW JERSEY,NJ,Michael Dukakis,George H.W. Bush,,R,1320352,1743192,0,R,D,True,16,1743192,1320352,211421,538,270,112,426,0,3063544,
1988,NEW MEXICO,NM,Michael Dukakis,George H.W. Bush,,R,244497,270341,0,R,D,True,5,270341,244497,12923,538,270,112,426,0,514838,
1988,NEW YORK,NY,Michael Dukakis,George H.W. Bush,,D,3255487,2838414,0,R,D,False,36,3255487,3255487,1,538,270,112,426,0,6093901,
1988,NORTH CAROLINA,NC,Michael Dukakis,George H.W. Bush,,R,890167,1237258,0,R,D,True,13,1237258,890167,173546,538,270,112,426,0,2127425,
1988,NORTH DAKOTA,ND,Michael Dukakis,George H.W. Bush,,R,127739,166559,0,R,D,True,3,166559,127739,19411,538,270,112,426,0,294298,
1988,OHIO,OH,Michael Dukakis,George H.W. Bush,,R,1939629,2416549,0,R,D,True,23,2416549,1939629,238461,538,270,112,426,0,4356178,
1988,OKLAHOMA,OK,Michael Dukakis,George H.W. Bush,,R,483423,678367,0,R,D,True,8,678367,483423,97473,538,270,112,426,0,1161790,
1988,OREGON,OR,Michael Dukakis,George H.W. Bush,,D,616206,560126,0,R,D,False,7,616206,616206,1,538,270,112,426,0,1176332,
1988,PENNSYLVANIA,PA,Michael Dukakis,George H.W. Bush,,R,2194944,2300087,0,R,D,True,25,2300087,2194944,52572,538,270,112,426,0,4495031,
1988,RHODE ISLAND,RI,Michael Dukakis,George H.W. Bush,,D,225123,177761,0,R,D,False,4,225123,225123,1,538,270,112,426,0,402884,
1988,SOUTH CAROLINA,SC,Michael Dukakis,George H.W. Bush,,R,370554,606443,0,R,D,True,8,606443,370554,117945,538,270,112,426,0,976997,
1988,SOUTH DAKOTA,SD,Michael Dukakis,George H.W. Bush,,R,145560,165415,0,R,D,True,3,165415,145560,9928,538,270,112,426,0,310975,
1988,TENNESSEE,TN,Michael Dukakis,George H.W. Bush,,R,679794,947233,0,R,D,True,11,947233,679794,133720,538,270,112,426,0,1627027,
1988,TEXAS,TX,Michael Dukakis,George H.W. Bush,,R,2352748,3036829,0,R,D,True,29,3036829,2352748,342041,538,270,112,426,0,5389577,
1988,UTAH,UT,Michael Dukakis,George H.W. Bush,,R,207343,428442,0,R,D,True,5,428442,207343,110550,538,270,112,426,0,635785,
1988,VERMONT,VT,Michael Dukakis,George H.W. Bush,,R,115775,124331,0,R,D,True,3,124331,115775,4279,538,270,112,426,0,240106,
1988,VIRGINIA,VA,Michael Dukakis,George H.W. Bush,,R,859799,1309162,0,R,D,True,12,1309162,859799,224682,538,270,112,426,0,2168961,
1988,WASHINGTON,WA,Michael Dukakis,George H.W. Bush,,D,933516,903835,0,R,D,False,10,933516,933516,1,538,270,112,426,0,1837351,
1988,WEST VIRGINIA,WV,Michael Dukakis,George H.W. Bush,,D,341016,310065,0,R,D,False,6,341016,341016,1,538,270,112,426,0,651081,
1988,WISCONSIN,WI,Michael Dukakis,George H.W. Bush,,D,1126794,1047499,0,R,D,False,11,1126794,1126794,1,538,270,112,426,0,2174293,
1988,WYOMING,WY,Michael Dukakis,George H.W. Bush,,R,67113,106867,0,R,D,True,3,106867,67113,19878,538,270,112,426,0,173980,
1992,ALABAMA,AL,Bill Clinton,George H.W. Bush,,R,690080,804283,0,D,R,False,9,804283,804283,1,538,270,370,168,0,1494363,
1992,ALASKA,AK,Bill Clinton,George H.W. Bush,,R,78294,102000,0,D,R,False,3,102000,102000,1,538,270,370,168,0,180294,
1992,ARIZONA,AZ,Bill Clinton,George H.W. Bush,,R,543050,572086,0,D,R,False,8,572086,572086,1,538,270,370,168,0,1115136,
1992,ARKANSAS,AR,Bill Clinton,George H.W. Bush,,D,505823,337324,0,D,R,True,6,505823,337324,84250,538,270,370,168,0,843147,
1992,CALIFORNIA,CA,Bill Clinton,George H.W. Bush,,D,5121325,3630574,0,D,R,True,54,5121325,3630574,745376,538,270,370,168,0,8751899,
1992,COLORADO,CO,Bill Clinton,George H.W. Bush,,D,629681,562850,0,D,R,True,8,629681,562850,33416,538,270,370,168,0,1192531,
1992,CONNECTICUT,CT,Bill Clinton,George H.W. Bush,,D,682318,578313,0,D,R,True,8,682318,578313,52003,538,270,370,168,0,1260631,
1992,DELAWARE,DE,Bill Clinton,George H.W. Bush,,D,126054,102313,0,D,R,True,3,126054,102313,11871,538,270,370,168,0,228367,
1992,D.C.,DC,Bill Clinton,George H.W. Bush,,D,192619,20698,0,D,R,True,3,192619,20698,85961,538,270,370,168,0,213317,
1992,FLORIDA,FL,Bill Clinton,George H.W. Bush,,R,2071698,2173310,0,D,R,False,25,2173310,2173310,1,538,270,370,168,0,4245008,
1992,GEORGIA,GA,Bill Clinton,George H.W. Bush,,D,1008966,995252,0,D,R,True,13,1008966,995252,6858,538,270,370,168,0,2004218,
1992,HAWAII,HI,Bill Clinton,George H.W. Bush,,D,179310,136822,0,D,R,True,4,179310,136822,21245,538,270,370,168,0,316132,
1992,IDAHO,ID,Bill Clinton,George H.W. Bush,,R,137013,202645,0,D,R,False,4,202645,202645,1,538,270,370,168,0,339658,
1992,ILLINOIS,IL,Bill Clinton,George H.W. Bush,,D,2453350,1734096,0,D,R,True,22,2453350,1734096,359628,538,270,370,168,0,4187446,
1992,INDIANA,IN,Bill Clinton,George H.W. Bush,,R,848420,989375,0,D,R,False,12,989375,989375,1,538,270,370,168,0,1837795,
1992,IOWA,IA,Bill Clinton,George H.W. Bush,,D,586353,504891,0,D,R,True,7,586353,504891,40732,538,270,370,168,0,1091244,
1992,KANSAS,KS,Bill Clinton,George H.W. Bush,,R,390434,449951,0,D,R,False,6,449951,449951,1,538,270,370,168,0,840385,
1992,KENTUCKY,KY,Bill Clinton,George H.W. Bush,,D,665104,617178,0,D,R,True,8,665104,617178,23964,538,270,370,168,0,1282282,
1992,LOUISIANA,LA,Bill Clinton,George H.W. Bush,,D,815971,733386,0,D,R,True,9,815971,733386,41293,538,270,370,168,0,1549357,
1992,MAINE,ME,Bill Clinton,George H.W. Bush,,D,263420,206504,0,D,R,True,4,263420,206504,28459,538,270,370,168,0,469924,
1992,MARYLAND,MD,Bill Clinton,George H.W. Bush,,D,988571,707094,0,D,R,True,10,988571,707094,140739,538,270,370,168,0,1695665,
1992,MASSACHUSETTS,MA,Bill Clinton,George H.W. Bush,,D,1318639,805039,0,D,R,True,12,1318639,805039,256801,538,270,370,168,0,2123678,
1992,MICHIGAN,MI,Bill Clinton,George H.W. Bush,,D,1871182,1554940,0,D,R,True,18,1871182,1554940,158122,538,270,370,168,0,3426122,
1992,MINNESOTA,MN,Bill Clinton,George H.W. Bush,,D,1020997,747841,0,D,R,True,10,1020997,747841,136579,538,270,370,168,0,1768838,
1992,MISSISSIPPI,MS,Bill Clinton,George H.W. Bush,,R,400258,487793,0,D,R,False,7,487793,487793,1,538,270,370,168,0,888051,
